ลำดับ,อ้างอิงภายใน,ชื่อ,Sales Price,ปริมาณในมือ,กล่องขาออก,ปริมาณพยากรณ์,หน่วยวัด,Activity Exception Decoration
154,HAPK-561-1,กล่องพลาสติกใส No.561-1,54,0,0,0,ใบ,
155,HAPK-561-2,กล่องพลาสติกใส No.561-2,33,72,0,72,ใบ,
1,CB031,กล่องพลาสติกใส No.561-2 (ใส่ตรายางเบอร์5),0,24,0,24,ใบ,
1,2DKA00562,กล่องพลาสติกใส มีฝาล็อค,154,0,0,0,กล่อง,
1,CB414,กล่องพลาสติกใส ใส่แผ่นซีดี 1 หน้า,216,0,0,0,แพ็ค,
1,HCC0005,กล่องพลาสติกใส่ตรายางเบอร์ 1 (578)(เล็กสุด)(งานตรายาง),0,120,0,120,กล่อง,
1,HCC0130,กล่องพลาสติกใส่ตรายางเบอร์ 4  535-1 (กลางใหญ่)(งานตรายาง),0,84,0,84,กล่อง,
1,CB1012,กล่องพลาสติกใส่แฟ้ม 1 ช่อง BF - 93,83,0,0,0,กล่อง,
1,CB178,กล่องพลาสติกใส่แฟ้ม 4 ช่อง,250,0,0,0,อัน,
1,WT191,กล่องพัฒนาการได้ยิน,1200,1,0,1,ชุด,
1,HA110,กล่องพัสดุH ขนาด 41 x 44 x 35 ,0,12,0,12,ใบ,
1,HA075,กล่องลอย 2 x 4,0,0,0,0,ชุด,
1,HCC0131-1,กล่องลักกี้ กลาง NO.561-1(งานตรายาง),0,129,0,129,กล่อง,
1,HCC0131,กล่องลักกี้ เล็ก NO.561-2(งานตรายาง),0,15,0,15,กล่อง,
1,HA091,กล่องล้อฝาปิดใส CMN,0,0,0,0,ชิ้น,
1,CB054,กล่องล้อเลื่อน ตรา เซพแพ็ค ขนาด 39 x 55 x 22 ซม.,727,0,0,0,กล่อง,
763,#SC507,กล่องวัดทิศทางของกระแสไฟฟ้า,775,0,0,0,ชุด,
1,2DKA00647,กล่องวิเศษของพระราชา  ผู้แต่ง เอริก บาตู / แปลโดย น้านกฮูก,95,0,0,0,เล่ม,
1,#WT463,กล่องสัมผัสฉันคืออะไร,2950,30,0,30,ชุด,
1,AC187,กล่องส่องทางไกลพร้อมไฟฉายแบบพกพา,875,0,0,0,ชุด,
1,#IQ137,กล่องหยอดบล็อกรูปทรง และผิวสัมผัส 18 ชิ้น,590,65,0,65,ชุด,
1,#WT324,กล่องหยอดบล็อกแบบหมุนได้,1600,22,0,22,ชุด,
1,WT016,กล่องอักษรคู่ภาพ (ตัวพิมพ์เล็ก),1200,20,0,20,ชุด,
1,WT017,กล่องอักษรคู่ภาพตัวพิมพ์ใหญ่ 52 ชิ้น,1375,26,0,26,ชุด,
1,AEC030,กล่องอักษรคู่ภาพอาเซียน,1550,2,0,2,ชุด,
1,MN382,กล่องอารมณ์เล็ก,0,0,0,0,ชุด,
1,HCC0006,กล่องอาหารเหลี่ยม 535-3 (ใส่ตรายางเบอร์2)(งานตรายาง),0,199,0,199,กล่อง,
156,#HAPK-535-1,กล่องอาหารเหลี่ยม No.535-1,27,60,0,60,ใบ,
157,#HAPK-535-2,กล่องอาหารเหลี่ยม No.535-2,15,60,0,60,ใบ,
1,HCC0007,กล่องอาหารเหลี่ยม No.535-2 (ใส่ตรายางเบอร์3)(งานตรายาง),0,375,0,375,กล่อง,
158,#HAPK-535-3,กล่องอาหารเหลี่ยม No.535-3,10,76,0,76,ใบ,
159,#HAPK-578,กล่องอาหารเหลี่ยม No.578 (1x2) ฝาสี,16,0,0,0,ใบ,
1,CB292,กล่องเก็บอาหารพาสติก แบบ 4 ช่อง ( 1 แพ็ค / 25 ชุด),6.28,0,0,0,ใบ,
1,HCC0012,กล่องเก้าอี้(งานคลัง),0,349,0,349,ใบ,
1,HA172,กล่องเครื่องมือเหล็ก 3 ชั้น GIANT KINGKONG PROSAMTB1005 18 นิ้ว,0,0,0,0,ชุด,
1,#MN282,กล่องเรียนรู้อารมณ์และการนับ,700,38,0,38,ชุด,
1,#MN282A,กล่องเรียนรู้อารมณ์และการนับ (จัมโบ้) 30 ซม.,1500,51,10,41,ชุด,
1,#AC128,กล่องเลี้ยงหนอนไหม แบบพกพา,980,77,7,70,ชุด,
1,#AC130,กล่องเลี้ยงแมลงและปลา แบบพกพา,850,76,3,73,ชุด,
1,HA088,กล่องเวฟ,0,0,0,0,ชิ้น,
1,CD057,กล่องเว็บแคมแบบมีไมค์ในตัว MICROSOFT L2,3159,0,0,0,ตัว,
1,WT452,กล่องเสียงพัฒนาการ 5 กล่อง,1450,1,0,1,ชุด,
1,CB298,กล่องเหล็กกลม ขนาดกว้าง8xยาว8xสูง9.8 ซม.,95,0,0,0,ใบ,
1,CB297,กล่องเหล็กสี่เหลี่ยม ขนาดกว้าง8xยาว8xสูง9.8 ซม.,95,0,0,0,ใบ,
1,CB794,กล่องเหล็กใส่ปากกาเหลี่ยม,103,0,0,0,อัน,
1,CB1277,กล่องเอกสารพลาสติก 1 ช่อง สีดำ โรบิน 121,253,0,0,0,กล่อง,
1,AC057,กล่องแสงชนิดแสงเลเซอร์,2500,0,0,0,ชุด,
1,CB125,กล่องใส่ปากกา 3 ช่อง,198,0,0,0,อัน,
1,#DA000030,กล่องใส่สบู่ มีฝาปิด,16,72,18,54,กล่อง,
1,HA183,กล่องใส่สินค้า 0,0,0,0,0,ใบ,
1,HA193,กล่องใส่สินค้า A,0,0,0,0,ใบ,
1,HA179,กล่องใส่สินค้า B,0,0,0,0,ใบ,
1,#PO197,กล่องใส่หนังสือ 12 ชิ้น,4000,22,1,21,ชุด,
225,#LAB031C,กล่องใส่แผ่นสไลด์ 100 แผ่น,350,32,0,32,กล่อง,
223,#LAB031A,กล่องใส่แผ่นสไลด์ 25 แผ่น,150,19,0,19,กล่อง,
224,#LAB031B,กล่องใส่แผ่นสไลด์ 50 แผ่น,200,28,0,28,กล่อง,
160,CBNBBOX-1C,กล่องใส่แฟ้ม 1 ช่อง,123,0,0,0,อัน,
1,CBNBBOX-1CP,กล่องใส่แฟ้ม 1 ช่อง สีชมพู,123,1,0,1,อัน,
1,CBNBBOX-1CG,กล่องใส่แฟ้ม 1 ช่อง สีเขียว,123,1,0,1,อัน,
161,CBNBBOX-2C,กล่องใส่แฟ้ม 2 ช่อง,223,0,0,0,อัน,
1,CBNBBOX-2CB,กล่องใส่แฟ้ม 2 ช่อง สีน้ำเงิน,223,0,0,0,อัน,
162,CBNBBOX-3C,กล่องใส่แฟ้ม 3 ช่อง,289,0,0,0,อัน,
1,CBNBBOX-3CP,กล่องใส่แฟ้ม 3 ช่อง สีชมพู,289,0,0,0,อัน,
1,AD022,กล่องไม้ลูกบาศก์ ขนาด 4*4*4 ซม.ทำสี เขียว แดง เหลือง,55.56,0,0,0,ลูก,
622,#FSB0622,กล่อมรัก,320,0,0,0,เล่ม,
1,#FPL0889,กล่อมลูกน้อย Lullaby (ไทย-อังกฤษ) ปกอ่อน (สำเนา),109,0,0,0,เล่ม,
1,#FPL1009,กล้วย !,125,0,0,0,เล่ม,
1,CKD0814,กล้วยหอมเล็ก,0,0,0,0,ชุด,
1,CKD0813,กล้วยหอมใหญ่,0,0,0,0,ชุด,
242,#FCH0247,กล้วยไม้กลีบช้ำ,250,0,0,0,เล่ม,
1,#FTQ0083,กล้วยไม้รองเท้านารี,550,0,0,0,เล่ม,
1,CD142,กล้อง HDMI + VGA,3396,0,0,0,ตัว,
1,AA215,กล้องจุลทรรศน์ งานสอน 2 ตา รุ่น N-117MS,31853,0,0,0,เครื่อง,
6,#BM005,กล้องจุลทรรศน์ ชนิด 2 ตา,28500,0,0,0,ชุด,
7,BM005L,กล้องจุลทรรศน์ ชนิดกระบอกตาคู่แบบ LED,28500,0,0,0,ชุด,
1,#AC007,กล้องจุลทรรศน์ ชนิดกระบอกตาคู่แบบ LED,28500,3,0,3,ชิ้น,
4,#BM001,กล้องจุลทรรศน์ ตาเดียว,10000,0,0,0,ชุด,
306,#SC012,กล้องจุลทรรศน์ พร้อมอุปกรณ์ (จำลองการเรียนรู้),2550,8,1,7,ชุด,
1,#AA544,กล้องจุลทรรศน์ สำหรับเด็ก,1950,1,4,21,ชุด,
8,BM006,กล้องจุลทรรศน์ แบบสามตา,39000,1,1,0,ชุด,
784,#SCP003,กล้องจุลทรรศน์ แบบสเตอริโอ,28500,0,0,0,ชุด,
433,#SC183,กล้องจุลทรรศน์ แบบหลายมุมมองพร้อมชุดอุปกรณ์  (จำลองการเรียนรู้),2950,115,35,80,ชุด,
10,BM008,กล้องจุลทรรศน์พร้อมจอสัมผัสขนาด 10 นิ้ว,67500,0,0,0,ชุด,
480,#SC233-1,กล้องจุลทรรศน์ระบบดิจิตอลแบบมือถือ,2400,250,48,202,ชุด,
1,CD128,กล้องดิจิตอล ขนาดเล็กสำหรับเด็ก,660,0,0,0,เครื่อง,
301,#SC010,กล้องดูดาวจำลองการเรียนรู้,3500,0,0,0,ชุด,
309,#SC015,กล้องศึกษาแมลง 2 มุมมอง 4 เท่า,600,38,7,31,ชุด,
769,#SC513,กล้องสลับลาย (Kaleidoscope),460,111,0,111,ชุด,
1,#AA243,กล้องส่องทางไกล (สองตา) สําหรับเด็ก,800,198,10,188,ชุด,
776,#SC520,กล้องส่องทางไกลกล้องแรกของหนู,700,39,3,36,ชุด,
1,AA199,กล้องส่องทางไกลสําหรับเด็ก รุ่นพิเศษ,1575,27,0,87,ชุด,
446,#SC197,กล้องส่องทางไกลแบบสองตา,2400,15,1,14,ชุด,
308,#SC013A,กล้องส่องเหนือผิวน้ำ,400,80,21,59,ชุด,
307,#SC013,กล้องส่องเหนือผิวน้ำประสิทธิภาพสูง (กล้องเพอริสโคป),950,35,0,35,ชุด,
779,#SC525,กล้องส่องแมลงกล้องแรกของหนู,1950,46,0,46,ชุด,
312,SC020,กล้องส่องใต้น้ำ,950,1,0,1,ชุด,
1,CA039,กล้องเว็บแคม 2K,482.54,0,0,0,ตัว,
1,CD155,กล้องเว็บแคม Yealink UVC30,0,0,0,0,ตัว,
1,2DKA00612,กล้องเว็บแคมแบบมีไมค์ในตัว ไม่มียี่ห้อ ไม่มี มอก.,850,0,0,0,ชุด,
1,CD102,กล้องเว็ปแคม พร้อมไมค์ในตัว,0,0,0,0,ชุด,
778,#SC522,กล้องโทรทรรศน์กล้องแรกของหนู ,1950,73,1,72,ชุด,
1,SC184,กล้องไมโครสโคปสำหรับส่องสิ่งมีชีวิต พร้อมตู้อบ (สินค้าเก่า),1950,1,0,1,ชุด,
1,#FTQ0084,กล้าถาม กล้าตอบ พูดอังกฤษ เก่งเร็ว,155,0,0,0,เล่ม,
1,#FID0004,กวดวิชาคณิต ม.ต้น ฉบับสรุปเข้มข้น,150,0,0,0,เล่ม,
1,#FID0111,กวดวิชาฟิสิกส์ ม.ปลาย ฉบับสรุปเข้มข้น,185,0,0,0,เล่ม,
1,#PO133,กวางสามสีเล่นโยกเยก,2400,24,8,16,ชุด,
624,#FSB0624,กวีสยาม,180,0,0,0,เล่ม,
247,#FCH0252,กว่าจะรู้เดียงสา,100,0,0,0,เล่ม,
1,2DKA00752,กว่าจะเป็นหนังสือ ผู้แต่ง วิริยะ สิริสิงห  สนพ.สุวีริยาสาส์น,100,0,0,0,เล่ม,
1,2DKA00744,กว่าจะเป็นหนังสือ ผู้แต่ง วิริยะ สิริสิงห สนพ.สุวีริยาสาส์น,100,0,0,0,เล่ม,
1,#FPL1021,กอดของพ่อ หอมของแม่,125,0,0,0,เล่ม,
1,#FPL1014,กอดวิเศษ,125,0,0,0,เล่ม,
110,#FNM0105,กอดโลกเล่า,148,0,0,0,เล่ม,
1,#FFK0009,กะทิไม่เป็นระเบียบ,50,0,0,0,เล่ม,
1,#FSB2168,กะพริบกาล,300,0,0,0,เล่ม,
1,CB1121,กะละมังพลาสติก ขนาด 30 ซม.,31,0,0,0,ใบ,
1,2DKA00679,กะละมังพลาสติก ขนาด เส้นผ่าศูนย์กลาง 44 ซม. x สูง 15.5 ซม.,59,0,0,0,ใบ,
1,CB624,กะละมังพลาสติก ขนาด เส้นผ่าศูนย์กลาง 44 ซม. x สูง 15.5 ซม.,130.16,0,0,0,ใบ,
1,CB625,กะละมังสแตนเลส ขนาด 21 ซม. สูง 8 ซม. ,413,0,0,0,ใบ,
1,2DKA00680,กะละมังสแตนเลส ขนาด 21 ซม. สูง 8 ซม. ไม่มียี่ห้อ ไม่มี มอก.,120,0,0,0,ใบ,
1,CB294,กะลามังสแตนเลส 28 ซ.ม,111,0,0,0,ใบ,
252,#FCH0257,กะลาสีหนูล่องเรือ,50,0,0,0,เล่ม,
1,#FSN0014,กะลาสีแห่งนาร์ซิสซัส,280,0,0,0,เล่ม,
626,#FSB0626,"กะเทาะแก่นอาเซียน เรียนรู้วัฒนธรรมร่วมสมัย ""POP Culture""",200,0,0,0,เล่ม,
251,#FCH0256,กะเม็ง สมุนไพรมหัศจรรย์,50,0,0,0,เล่ม,
191,#FSD0191,กังหันน้ำค้าง,400,0,0,0,เล่ม,
519,#SC368,กังหันพลังงานไฟฟ้าสถิต,1850,25,11,14,ชุด,
627,#FSB0627,กัญชาสรรพยาแห่งความหวัง,230,0,0,0,เล่ม,
253,#FCH0258,กัณหา ชาลี,90,0,0,0,เล่ม,
29,#FSV0377,กับข้าว 600 ชนิด (ไทย-จีน-ฝรั่ง),120,0,0,0,เล่ม,
629,#FSB0629,กับดักรัก #พี่ซินเป็นต่อ,270,0,0,0,เล่ม,
1,#FSB2395,กับดักรักล้อมใจ - ชุด Dark Phantom,380,0,0,0,เล่ม,
628,#FSB0628,กับดักเสน่หา,330,0,0,0,เล่ม,
1,#FNM0790,กัมพูชา (ปกใหม่) : ชุด The ASEAN Way,175,0,0,0,เล่ม,
1,#FNM0723,กัมพูชา: ชุด ล่าขุมทรัพย์อาเซียน,165,0,0,0,เล่ม,
192,#FSD0192,กัลลิเวอร์ ผจญภัย,190,0,0,0,เล่ม,
0,#FSV0954,กากับหงส์,20,0,0,0,เล่ม,
1,#FPL0095,กางเกงหมึกยักษ์ (ปกอ่อน),125,0,0,0,เล่ม,
1,#FPL0094,กางเกงหมึกยักษ์ (ปกแข็ง),245,0,0,0,เล่ม,
1,CA118,กาน้ำร้อน ขนาด 2 ลิตร,0,0,0,0,ชุด,
1,CA119,กาน้ำร้อน ขนาด 2.3 ลิตร,0,0,0,0,ชุด,
1,CB748,กาบมะพร้าวสับ ขนาด 1 กิโลกรัม,44,0,0,0,ถุง,
